Agency,AgencyCode,Date,Discharge_cfs
USGS,11160000,7/2/1996,12
USGS,11160000,7/3/1996,12
USGS,11160000,7/4/1996,13
USGS,11160000,7/5/1996,12
USGS,11160000,7/6/1996,12
USGS,11160000,7/7/1996,11
USGS,11160000,7/8/1996,11
USGS,11160000,7/9/1996,11
USGS,11160000,7/10/1996,11
USGS,11160000,7/11/1996,11
USGS,11160000,7/12/1996,9.8
USGS,11160000,7/13/1996,9.6
USGS,11160000,7/14/1996,9.2
USGS,11160000,7/15/1996,9.2
USGS,11160000,7/16/1996,9.5
USGS,11160000,7/17/1996,9.8
USGS,11160000,7/18/1996,9.6
USGS,11160000,7/19/1996,9.2
USGS,11160000,7/20/1996,8.5
USGS,11160000,7/21/1996,8.6
USGS,11160000,7/22/1996,8.6
USGS,11160000,7/23/1996,8.5
USGS,11160000,7/24/1996,8.8
USGS,11160000,7/25/1996,8.3
USGS,11160000,7/26/1996,8.3
USGS,11160000,7/27/1996,8.3
USGS,11160000,7/28/1996,8.2
USGS,11160000,7/29/1996,7.8
USGS,11160000,7/30/1996,7.8
USGS,11160000,7/31/1996,7.7
USGS,11160000,8/1/1996,7.3
USGS,11160000,8/2/1996,7.1
USGS,11160000,8/3/1996,6.7
USGS,11160000,8/4/1996,6.8
USGS,11160000,8/5/1996,6.9
USGS,11160000,8/6/1996,6.9
USGS,11160000,8/7/1996,7.1
USGS,11160000,8/8/1996,7.2
USGS,11160000,8/9/1996,6.8
USGS,11160000,8/10/1996,6.4
USGS,11160000,8/11/1996,6.4
USGS,11160000,8/12/1996,6.3
USGS,11160000,8/13/1996,6
USGS,11160000,8/14/1996,5.9
USGS,11160000,8/15/1996,5.6
USGS,11160000,8/16/1996,5.6
USGS,11160000,8/17/1996,5.6
USGS,11160000,8/18/1996,5.6
USGS,11160000,8/19/1996,5.2
USGS,11160000,8/20/1996,5
USGS,11160000,8/21/1996,4.4
USGS,11160000,8/22/1996,4.4
USGS,11160000,8/23/1996,4.4
USGS,11160000,8/24/1996,4.3
USGS,11160000,8/25/1996,4.1
USGS,11160000,8/26/1996,3.9
USGS,11160000,8/27/1996,3.6
USGS,11160000,8/28/1996,3.6
USGS,11160000,8/29/1996,3.4
USGS,11160000,8/30/1996,3.3
USGS,11160000,8/31/1996,3.3
USGS,11160000,9/1/1996,3.3
USGS,11160000,9/2/1996,3.3
USGS,11160000,9/3/1996,3.4
USGS,11160000,9/4/1996,3.5
USGS,11160000,9/5/1996,3.4
USGS,11160000,9/6/1996,3.4
USGS,11160000,9/7/1996,3.3
USGS,11160000,9/8/1996,3.4
USGS,11160000,9/9/1996,3.3
USGS,11160000,9/10/1996,3.2
USGS,11160000,9/11/1996,3.1
USGS,11160000,9/12/1996,3.2
USGS,11160000,9/13/1996,3.4
USGS,11160000,9/14/1996,3.4
USGS,11160000,9/15/1996,3.7
USGS,11160000,9/16/1996,3.7
USGS,11160000,9/17/1996,3.5
USGS,11160000,9/18/1996,3.4
USGS,11160000,9/19/1996,3.1
USGS,11160000,9/20/1996,3.4
USGS,11160000,9/21/1996,3.7
USGS,11160000,9/22/1996,4.1
USGS,11160000,9/23/1996,4.1
USGS,11160000,9/24/1996,3.8
USGS,11160000,9/25/1996,4.2
USGS,11160000,9/26/1996,4.4
USGS,11160000,9/27/1996,4.4
USGS,11160000,9/28/1996,4.4
USGS,11160000,9/29/1996,4.3
USGS,11160000,9/30/1996,4.1
USGS,11160000,10/1/1996,4.4
USGS,11160000,10/2/1996,4.4
USGS,11160000,10/3/1996,4.4
USGS,11160000,10/4/1996,4.2
USGS,11160000,10/5/1996,3.6
USGS,11160000,10/6/1996,3.1
USGS,11160000,10/7/1996,3
USGS,11160000,10/8/1996,2.7
USGS,11160000,10/9/1996,2.6
USGS,11160000,10/10/1996,2.5
USGS,11160000,10/11/1996,2.2
USGS,11160000,10/12/1996,2.8
USGS,11160000,10/13/1996,3.1
USGS,11160000,10/14/1996,3.1
USGS,11160000,10/15/1996,3.8
USGS,11160000,10/16/1996,2.9
USGS,11160000,10/17/1996,2.7
USGS,11160000,10/18/1996,2.9
USGS,11160000,10/19/1996,3.4
USGS,11160000,10/20/1996,3.6
USGS,11160000,10/21/1996,3.7
USGS,11160000,10/22/1996,3.7
USGS,11160000,10/23/1996,3.7
USGS,11160000,10/24/1996,4
USGS,11160000,10/25/1996,4.4
USGS,11160000,10/26/1996,5.8
USGS,11160000,10/27/1996,7.3
USGS,11160000,10/28/1996,7.7
USGS,11160000,10/29/1996,42
USGS,11160000,10/30/1996,17
USGS,11160000,10/31/1996,9
USGS,11160000,11/1/1996,6.4
USGS,11160000,11/2/1996,4.8
USGS,11160000,11/3/1996,4.8
USGS,11160000,11/4/1996,4.7
USGS,11160000,11/5/1996,4.4
USGS,11160000,11/6/1996,4.6
USGS,11160000,11/7/1996,4.8
USGS,11160000,11/8/1996,4.7
USGS,11160000,11/9/1996,4.4
USGS,11160000,11/10/1996,4.4
USGS,11160000,11/11/1996,4.7
USGS,11160000,11/12/1996,5.1
USGS,11160000,11/13/1996,5.2
USGS,11160000,11/14/1996,5.7
USGS,11160000,11/15/1996,5.5
USGS,11160000,11/16/1996,12
USGS,11160000,11/17/1996,146
USGS,11160000,11/18/1996,42
USGS,11160000,11/19/1996,85
USGS,11160000,11/20/1996,71
USGS,11160000,11/21/1996,44
USGS,11160000,11/22/1996,83
USGS,11160000,11/23/1996,40
USGS,11160000,11/24/1996,24
USGS,11160000,11/25/1996,19
USGS,11160000,11/26/1996,16
USGS,11160000,11/27/1996,14
USGS,11160000,11/28/1996,13
USGS,11160000,11/29/1996,12
USGS,11160000,11/30/1996,12
USGS,11160000,12/1/1996,12
USGS,11160000,12/2/1996,11
USGS,11160000,12/3/1996,10
USGS,11160000,12/4/1996,10
USGS,11160000,12/5/1996,82
USGS,11160000,12/6/1996,36
USGS,11160000,12/7/1996,23
USGS,11160000,12/8/1996,18
USGS,11160000,12/9/1996,54
USGS,11160000,12/10/1996,2020
USGS,11160000,12/11/1996,475
USGS,11160000,12/12/1996,719
USGS,11160000,12/13/1996,347
USGS,11160000,12/14/1996,166
USGS,11160000,12/15/1996,104
USGS,11160000,12/16/1996,78
USGS,11160000,12/17/1996,64
USGS,11160000,12/18/1996,53
USGS,11160000,12/19/1996,47
USGS,11160000,12/20/1996,43
USGS,11160000,12/21/1996,401
USGS,11160000,12/22/1996,507
USGS,11160000,12/23/1996,195
USGS,11160000,12/24/1996,128
USGS,11160000,12/25/1996,101
USGS,11160000,12/26/1996,91
USGS,11160000,12/27/1996,192
USGS,11160000,12/28/1996,152
USGS,11160000,12/29/1996,517
USGS,11160000,12/30/1996,837
USGS,11160000,12/31/1996,734
USGS,11160000,1/1/1997,2420
USGS,11160000,1/2/1997,2070
USGS,11160000,1/3/1997,724
USGS,11160000,1/4/1997,398
USGS,11160000,1/5/1997,295
USGS,11160000,1/6/1997,220
USGS,11160000,1/7/1997,174
USGS,11160000,1/8/1997,147
USGS,11160000,1/9/1997,128
USGS,11160000,1/10/1997,115
USGS,11160000,1/11/1997,106
USGS,11160000,1/12/1997,103
USGS,11160000,1/13/1997,96
USGS,11160000,1/14/1997,89
USGS,11160000,1/15/1997,135
USGS,11160000,1/16/1997,98
USGS,11160000,1/17/1997,88
USGS,11160000,1/18/1997,83
USGS,11160000,1/19/1997,80
USGS,11160000,1/20/1997,124
USGS,11160000,1/21/1997,201
USGS,11160000,1/22/1997,1080
USGS,11160000,1/23/1997,910
USGS,11160000,1/24/1997,380
USGS,11160000,1/25/1997,998
USGS,11160000,1/26/1997,807
USGS,11160000,1/27/1997,469
USGS,11160000,1/28/1997,341
USGS,11160000,1/29/1997,270
USGS,11160000,1/30/1997,215
USGS,11160000,1/31/1997,181
USGS,11160000,2/1/1997,157
USGS,11160000,2/2/1997,137
USGS,11160000,2/3/1997,124
USGS,11160000,2/4/1997,117
USGS,11160000,2/5/1997,107
USGS,11160000,2/6/1997,99
USGS,11160000,2/7/1997,92
USGS,11160000,2/8/1997,87
USGS,11160000,2/9/1997,81
USGS,11160000,2/10/1997,78
USGS,11160000,2/11/1997,73
USGS,11160000,2/12/1997,69
USGS,11160000,2/13/1997,65
USGS,11160000,2/14/1997,62
USGS,11160000,2/15/1997,59
USGS,11160000,2/16/1997,57
USGS,11160000,2/17/1997,56
USGS,11160000,2/18/1997,53
USGS,11160000,2/19/1997,51
USGS,11160000,2/20/1997,49
USGS,11160000,2/21/1997,47
USGS,11160000,2/22/1997,46
USGS,11160000,2/23/1997,45
USGS,11160000,2/24/1997,42
USGS,11160000,2/25/1997,40
USGS,11160000,2/26/1997,40
USGS,11160000,2/27/1997,40
USGS,11160000,2/28/1997,40
USGS,11160000,3/1/1997,38
USGS,11160000,3/2/1997,40
USGS,11160000,3/3/1997,38
USGS,11160000,3/4/1997,37
USGS,11160000,3/5/1997,35
USGS,11160000,3/6/1997,35
USGS,11160000,3/7/1997,34
USGS,11160000,3/8/1997,33
USGS,11160000,3/9/1997,31
USGS,11160000,3/10/1997,31
USGS,11160000,3/11/1997,30
USGS,11160000,3/12/1997,29
USGS,11160000,3/13/1997,28
USGS,11160000,3/14/1997,27
USGS,11160000,3/15/1997,27
USGS,11160000,3/16/1997,31
USGS,11160000,3/17/1997,56
USGS,11160000,3/18/1997,34
USGS,11160000,3/19/1997,31
USGS,11160000,3/20/1997,30
USGS,11160000,3/21/1997,28
USGS,11160000,3/22/1997,27
USGS,11160000,3/23/1997,27
USGS,11160000,3/24/1997,27
USGS,11160000,3/25/1997,26
USGS,11160000,3/26/1997,25
USGS,11160000,3/27/1997,25
USGS,11160000,3/28/1997,24
USGS,11160000,3/29/1997,23
USGS,11160000,3/30/1997,23
USGS,11160000,3/31/1997,22
USGS,11160000,4/1/1997,22
USGS,11160000,4/2/1997,23
USGS,11160000,4/3/1997,25
USGS,11160000,4/4/1997,23
USGS,11160000,4/5/1997,21
USGS,11160000,4/6/1997,21
USGS,11160000,4/7/1997,21
USGS,11160000,4/8/1997,20
USGS,11160000,4/9/1997,20
USGS,11160000,4/10/1997,20
USGS,11160000,4/11/1997,19
USGS,11160000,4/12/1997,19
USGS,11160000,4/13/1997,19
USGS,11160000,4/14/1997,19
USGS,11160000,4/15/1997,18
USGS,11160000,4/16/1997,18
USGS,11160000,4/17/1997,17
USGS,11160000,4/18/1997,17
USGS,11160000,4/19/1997,33
USGS,11160000,4/20/1997,21
USGS,11160000,4/21/1997,19
USGS,11160000,4/22/1997,18
USGS,11160000,4/23/1997,17
USGS,11160000,4/24/1997,16
USGS,11160000,4/25/1997,16
USGS,11160000,4/26/1997,16
USGS,11160000,4/27/1997,15
USGS,11160000,4/28/1997,15
USGS,11160000,4/29/1997,15
USGS,11160000,4/30/1997,14
USGS,11160000,5/1/1997,14
USGS,11160000,5/2/1997,14
USGS,11160000,5/3/1997,14
USGS,11160000,5/4/1997,13
USGS,11160000,5/5/1997,13
USGS,11160000,5/6/1997,12
USGS,11160000,5/7/1997,12
USGS,11160000,5/8/1997,12
USGS,11160000,5/9/1997,12
USGS,11160000,5/10/1997,12
USGS,11160000,5/11/1997,12
USGS,11160000,5/12/1997,12
USGS,11160000,5/13/1997,12
USGS,11160000,5/14/1997,12
USGS,11160000,5/15/1997,12
USGS,11160000,5/16/1997,11
USGS,11160000,5/17/1997,11
USGS,11160000,5/18/1997,11
USGS,11160000,5/19/1997,11
USGS,11160000,5/20/1997,11
USGS,11160000,5/21/1997,11
USGS,11160000,5/22/1997,11
USGS,11160000,5/23/1997,11
USGS,11160000,5/24/1997,12
USGS,11160000,5/25/1997,11
USGS,11160000,5/26/1997,9.7
USGS,11160000,5/27/1997,9.4
USGS,11160000,5/28/1997,9.4
USGS,11160000,5/29/1997,9.4
USGS,11160000,5/30/1997,9.3
USGS,11160000,5/31/1997,8.9
USGS,11160000,6/1/1997,8.9
USGS,11160000,6/2/1997,8.9
USGS,11160000,6/3/1997,9.3
USGS,11160000,6/4/1997,10
USGS,11160000,6/5/1997,10
USGS,11160000,6/6/1997,8.9
USGS,11160000,6/7/1997,8.9
USGS,11160000,6/8/1997,8.9
USGS,11160000,6/9/1997,8.9
USGS,11160000,6/10/1997,8.9
USGS,11160000,6/11/1997,8.8
USGS,11160000,6/12/1997,8.8
USGS,11160000,6/13/1997,8.7
USGS,11160000,6/14/1997,8.6
USGS,11160000,6/15/1997,8.5
USGS,11160000,6/16/1997,8.4
USGS,11160000,6/17/1997,8.3
USGS,11160000,6/18/1997,8.2
USGS,11160000,6/19/1997,8.1
USGS,11160000,6/20/1997,8
USGS,11160000,6/21/1997,7.9
USGS,11160000,6/22/1997,7.9
USGS,11160000,6/23/1997,7.8
USGS,11160000,6/24/1997,7.8
USGS,11160000,6/25/1997,7.7
USGS,11160000,6/26/1997,7.7
USGS,11160000,6/27/1997,7.6
USGS,11160000,6/28/1997,7.6
USGS,11160000,6/29/1997,7.5
USGS,11160000,6/30/1997,7.5
USGS,11160000,7/1/1997,7.5
USGS,11160000,7/2/1997,7.4
USGS,11160000,7/3/1997,7.3
USGS,11160000,7/4/1997,7.3
USGS,11160000,7/5/1997,6.9
USGS,11160000,7/6/1997,6.4
USGS,11160000,7/7/1997,6.5
USGS,11160000,7/8/1997,6.7
USGS,11160000,7/9/1997,6.3
USGS,11160000,7/10/1997,5
USGS,11160000,7/11/1997,4.8
USGS,11160000,7/12/1997,4.8
USGS,11160000,7/13/1997,5.3
USGS,11160000,7/14/1997,5.2
USGS,11160000,7/15/1997,5
USGS,11160000,7/16/1997,5
USGS,11160000,7/17/1997,4.9
USGS,11160000,7/18/1997,4.9
USGS,11160000,7/19/1997,4.8
USGS,11160000,7/20/1997,4.8
USGS,11160000,7/21/1997,4.7
USGS,11160000,7/22/1997,4.7
USGS,11160000,7/23/1997,4.6
USGS,11160000,7/24/1997,4.6
USGS,11160000,7/25/1997,4.5
USGS,11160000,7/26/1997,4.4
USGS,11160000,7/27/1997,4.2
USGS,11160000,7/28/1997,4.2
USGS,11160000,7/29/1997,4.3
USGS,11160000,7/30/1997,4.2
USGS,11160000,7/31/1997,4.2
USGS,11160000,8/1/1997,4.2
USGS,11160000,8/2/1997,4.1
USGS,11160000,8/3/1997,3.9
USGS,11160000,8/4/1997,3.8
USGS,11160000,8/5/1997,3.5
USGS,11160000,8/6/1997,3.3
USGS,11160000,8/7/1997,3.3
USGS,11160000,8/8/1997,3.3
USGS,11160000,8/9/1997,3.3
USGS,11160000,8/10/1997,3.6
USGS,11160000,8/11/1997,3.9
USGS,11160000,8/12/1997,3.9
USGS,11160000,8/13/1997,3.9
USGS,11160000,8/14/1997,4.1
USGS,11160000,8/15/1997,4.2
USGS,11160000,8/16/1997,4.2
USGS,11160000,8/17/1997,4.2
USGS,11160000,8/18/1997,4.1
USGS,11160000,8/19/1997,4.1
USGS,11160000,8/20/1997,6.3
USGS,11160000,8/21/1997,5.7
USGS,11160000,8/22/1997,4.3
USGS,11160000,8/23/1997,3.3
USGS,11160000,8/24/1997,3
USGS,11160000,8/25/1997,3
USGS,11160000,8/26/1997,2.8
USGS,11160000,8/27/1997,2.8
USGS,11160000,8/28/1997,2.6
USGS,11160000,8/29/1997,2.6
USGS,11160000,8/30/1997,2.6
USGS,11160000,8/31/1997,2.4
USGS,11160000,9/1/1997,2.4
USGS,11160000,9/2/1997,2.4
USGS,11160000,9/3/1997,2.4
USGS,11160000,9/4/1997,2.4
USGS,11160000,9/5/1997,2.4
USGS,11160000,9/6/1997,2.4
USGS,11160000,9/7/1997,2.4
USGS,11160000,9/8/1997,2.4
USGS,11160000,9/9/1997,2.2
USGS,11160000,9/10/1997,2.2
USGS,11160000,9/11/1997,2.2
USGS,11160000,9/12/1997,2.2
USGS,11160000,9/13/1997,2.3
USGS,11160000,9/14/1997,2.5
USGS,11160000,9/15/1997,2.5
USGS,11160000,9/16/1997,2.4
USGS,11160000,9/17/1997,2.2
USGS,11160000,9/18/1997,2.5
USGS,11160000,9/19/1997,2.6
USGS,11160000,9/20/1997,2.6
USGS,11160000,9/21/1997,2.6
USGS,11160000,9/22/1997,2.6
USGS,11160000,9/23/1997,2.6
USGS,11160000,9/24/1997,2.4
USGS,11160000,9/25/1997,2.3
USGS,11160000,9/26/1997,2
USGS,11160000,9/27/1997,2
USGS,11160000,9/28/1997,2
USGS,11160000,9/29/1997,2
USGS,11160000,9/30/1997,2.2
USGS,11160000,10/1/1997,2.3
USGS,11160000,10/2/1997,3.2
USGS,11160000,10/3/1997,3.1
USGS,11160000,10/4/1997,3.1
USGS,11160000,10/5/1997,3.1
USGS,11160000,10/6/1997,3
USGS,11160000,10/7/1997,3.4
USGS,11160000,10/8/1997,5.8
USGS,11160000,10/9/1997,4.9
USGS,11160000,10/10/1997,4.1
USGS,11160000,10/11/1997,3.9
USGS,11160000,10/12/1997,3.8
USGS,11160000,10/13/1997,3.5
USGS,11160000,10/14/1997,3.1
USGS,11160000,10/15/1997,3
USGS,11160000,10/16/1997,3
USGS,11160000,10/17/1997,2.9
USGS,11160000,10/18/1997,3.1
USGS,11160000,10/19/1997,3.6
USGS,11160000,10/20/1997,3.5
USGS,11160000,10/21/1997,3.6
USGS,11160000,10/22/1997,3.7
USGS,11160000,10/23/1997,3.7
USGS,11160000,10/24/1997,3.7
USGS,11160000,10/25/1997,3.3
USGS,11160000,10/26/1997,3.4
USGS,11160000,10/27/1997,3.4
USGS,11160000,10/28/1997,3.5
USGS,11160000,10/29/1997,3.4
USGS,11160000,10/30/1997,3.6
USGS,11160000,10/31/1997,3.7
USGS,11160000,11/1/1997,3.8
USGS,11160000,11/2/1997,3.6
USGS,11160000,11/3/1997,3.5
USGS,11160000,11/4/1997,3.6
USGS,11160000,11/5/1997,3.6
USGS,11160000,11/6/1997,3.6
USGS,11160000,11/7/1997,3.6
USGS,11160000,11/8/1997,3.6
USGS,11160000,11/9/1997,3.7
USGS,11160000,11/10/1997,6
USGS,11160000,11/11/1997,6.1
USGS,11160000,11/12/1997,7.3
USGS,11160000,11/13/1997,11
USGS,11160000,11/14/1997,10
USGS,11160000,11/15/1997,19
USGS,11160000,11/16/1997,13
USGS,11160000,11/17/1997,12
USGS,11160000,11/18/1997,15
USGS,11160000,11/19/1997,19
USGS,11160000,11/20/1997,10
USGS,11160000,11/21/1997,7.7
USGS,11160000,11/22/1997,6.9
USGS,11160000,11/23/1997,8.7
USGS,11160000,11/24/1997,8.9
USGS,11160000,11/25/1997,20
USGS,11160000,11/26/1997,172
USGS,11160000,11/27/1997,43
USGS,11160000,11/28/1997,22
USGS,11160000,11/29/1997,15
USGS,11160000,11/30/1997,49
USGS,11160000,12/1/1997,21
USGS,11160000,12/2/1997,14
USGS,11160000,12/3/1997,12
USGS,11160000,12/4/1997,11
USGS,11160000,12/5/1997,19
USGS,11160000,12/6/1997,16
USGS,11160000,12/7/1997,75
USGS,11160000,12/8/1997,57
USGS,11160000,12/9/1997,28
USGS,11160000,12/10/1997,20
USGS,11160000,12/11/1997,16
USGS,11160000,12/12/1997,14
USGS,11160000,12/13/1997,12
USGS,11160000,12/14/1997,152
USGS,11160000,12/15/1997,59
USGS,11160000,12/16/1997,31
USGS,11160000,12/17/1997,24
USGS,11160000,12/18/1997,21
USGS,11160000,12/19/1997,17
USGS,11160000,12/20/1997,15
USGS,11160000,12/21/1997,14
USGS,11160000,12/22/1997,14
USGS,11160000,12/23/1997,13
USGS,11160000,12/24/1997,12
USGS,11160000,12/25/1997,11
USGS,11160000,12/26/1997,9.9
USGS,11160000,12/27/1997,9.1
USGS,11160000,12/28/1997,8.9
USGS,11160000,12/29/1997,8.8
USGS,11160000,12/30/1997,8.5
USGS,11160000,12/31/1997,8.3
USGS,11160000,1/1/1998,8
USGS,11160000,1/2/1998,28
USGS,11160000,1/3/1998,97
USGS,11160000,1/4/1998,226
USGS,11160000,1/5/1998,76
USGS,11160000,1/6/1998,45
USGS,11160000,1/7/1998,41
USGS,11160000,1/8/1998,35
USGS,11160000,1/9/1998,69
USGS,11160000,1/10/1998,225
USGS,11160000,1/11/1998,161
USGS,11160000,1/12/1998,1140
USGS,11160000,1/13/1998,333
USGS,11160000,1/14/1998,167
USGS,11160000,1/15/1998,449
USGS,11160000,1/16/1998,268
USGS,11160000,1/17/1998,164
USGS,11160000,1/18/1998,226
USGS,11160000,1/19/1998,244
USGS,11160000,1/20/1998,166
USGS,11160000,1/21/1998,132
USGS,11160000,1/22/1998,112
USGS,11160000,1/23/1998,100
USGS,11160000,1/24/1998,91
USGS,11160000,1/25/1998,85
USGS,11160000,1/26/1998,83
USGS,11160000,1/27/1998,156
USGS,11160000,1/28/1998,108
USGS,11160000,1/29/1998,476
USGS,11160000,1/30/1998,233
USGS,11160000,1/31/1998,232
USGS,11160000,2/1/1998,674
USGS,11160000,2/2/1998,1240
USGS,11160000,2/3/1998,1840
USGS,11160000,2/4/1998,511
USGS,11160000,2/5/1998,335
USGS,11160000,2/6/1998,976
USGS,11160000,2/7/1998,1190
USGS,11160000,2/8/1998,773
USGS,11160000,2/9/1998,463
USGS,11160000,2/10/1998,319
USGS,11160000,2/11/1998,244
USGS,11160000,2/12/1998,207
USGS,11160000,2/13/1998,182
USGS,11160000,2/14/1998,469
USGS,11160000,2/15/1998,303
USGS,11160000,2/16/1998,291
USGS,11160000,2/17/1998,297
USGS,11160000,2/18/1998,228
USGS,11160000,2/19/1998,446
USGS,11160000,2/20/1998,315
USGS,11160000,2/21/1998,926
USGS,11160000,2/22/1998,495
USGS,11160000,2/23/1998,518
USGS,11160000,2/24/1998,354
USGS,11160000,2/25/1998,263
USGS,11160000,2/26/1998,218
USGS,11160000,2/27/1998,187
USGS,11160000,2/28/1998,163
USGS,11160000,3/1/1998,146
USGS,11160000,3/2/1998,134
USGS,11160000,3/3/1998,124
USGS,11160000,3/4/1998,112
USGS,11160000,3/5/1998,126
USGS,11160000,3/6/1998,186
USGS,11160000,3/7/1998,121
USGS,11160000,3/8/1998,107
USGS,11160000,3/9/1998,93
USGS,11160000,3/10/1998,84
USGS,11160000,3/11/1998,77
USGS,11160000,3/12/1998,72
USGS,11160000,3/13/1998,161
USGS,11160000,3/14/1998,108
USGS,11160000,3/15/1998,86
USGS,11160000,3/16/1998,79
USGS,11160000,3/17/1998,73
USGS,11160000,3/18/1998,68
USGS,11160000,3/19/1998,64
USGS,11160000,3/20/1998,60
USGS,11160000,3/21/1998,57
USGS,11160000,3/22/1998,54
USGS,11160000,3/23/1998,135
USGS,11160000,3/24/1998,471
USGS,11160000,3/25/1998,226
USGS,11160000,3/26/1998,167
USGS,11160000,3/27/1998,139
USGS,11160000,3/28/1998,132
USGS,11160000,3/29/1998,115
USGS,11160000,3/30/1998,101
USGS,11160000,3/31/1998,125
USGS,11160000,4/1/1998,132
USGS,11160000,4/2/1998,109
USGS,11160000,4/3/1998,180
USGS,11160000,4/4/1998,171
USGS,11160000,4/5/1998,141
USGS,11160000,4/6/1998,131
USGS,11160000,4/7/1998,128
USGS,11160000,4/8/1998,123
USGS,11160000,4/9/1998,115
USGS,11160000,4/10/1998,108
USGS,11160000,4/11/1998,110
USGS,11160000,4/12/1998,110
USGS,11160000,4/13/1998,98
USGS,11160000,4/14/1998,106
USGS,11160000,4/15/1998,99
USGS,11160000,4/16/1998,86
USGS,11160000,4/17/1998,76
USGS,11160000,4/18/1998,71
USGS,11160000,4/19/1998,68
USGS,11160000,4/20/1998,64
USGS,11160000,4/21/1998,60
USGS,11160000,4/22/1998,57
USGS,11160000,4/23/1998,68
USGS,11160000,4/24/1998,63
USGS,11160000,4/25/1998,55
USGS,11160000,4/26/1998,51
USGS,11160000,4/27/1998,48
USGS,11160000,4/28/1998,47
USGS,11160000,4/29/1998,45
USGS,11160000,4/30/1998,43
USGS,11160000,5/1/1998,52
USGS,11160000,5/2/1998,53
USGS,11160000,5/3/1998,47
USGS,11160000,5/4/1998,47
USGS,11160000,5/5/1998,49
USGS,11160000,5/6/1998,46
USGS,11160000,5/7/1998,45
USGS,11160000,5/8/1998,42
USGS,11160000,5/9/1998,41
USGS,11160000,5/10/1998,39
USGS,11160000,5/11/1998,38
USGS,11160000,5/12/1998,71
USGS,11160000,5/13/1998,54
USGS,11160000,5/14/1998,46
USGS,11160000,5/15/1998,42
USGS,11160000,5/16/1998,41
USGS,11160000,5/17/1998,38
USGS,11160000,5/18/1998,37
USGS,11160000,5/19/1998,36
USGS,11160000,5/20/1998,34
USGS,11160000,5/21/1998,33
USGS,11160000,5/22/1998,32
USGS,11160000,5/23/1998,31
USGS,11160000,5/24/1998,31
USGS,11160000,5/25/1998,30
USGS,11160000,5/26/1998,29
USGS,11160000,5/27/1998,31
USGS,11160000,5/28/1998,136
USGS,11160000,5/29/1998,149
USGS,11160000,5/30/1998,90
USGS,11160000,5/31/1998,65
USGS,11160000,6/1/1998,57
USGS,11160000,6/2/1998,51
USGS,11160000,6/3/1998,48
USGS,11160000,6/4/1998,46
USGS,11160000,6/5/1998,44
USGS,11160000,6/6/1998,42
USGS,11160000,6/7/1998,43
USGS,11160000,6/8/1998,42
USGS,11160000,6/9/1998,40
USGS,11160000,6/10/1998,39
USGS,11160000,6/11/1998,38
USGS,11160000,6/12/1998,37
USGS,11160000,6/13/1998,36
USGS,11160000,6/14/1998,35
USGS,11160000,6/15/1998,33
USGS,11160000,6/16/1998,32
USGS,11160000,6/17/1998,31
USGS,11160000,6/18/1998,30
USGS,11160000,6/19/1998,29
USGS,11160000,6/20/1998,29
USGS,11160000,6/21/1998,29
USGS,11160000,6/22/1998,28
USGS,11160000,6/23/1998,28
USGS,11160000,6/24/1998,28
USGS,11160000,6/25/1998,27
USGS,11160000,6/26/1998,26
USGS,11160000,6/27/1998,26
USGS,11160000,6/28/1998,25
USGS,11160000,6/29/1998,25
USGS,11160000,6/30/1998,24
USGS,11160000,7/1/1998,23
USGS,11160000,7/2/1998,23
USGS,11160000,7/3/1998,24
USGS,11160000,7/4/1998,23
USGS,11160000,7/5/1998,23
USGS,11160000,7/6/1998,22
USGS,11160000,7/7/1998,21
USGS,11160000,7/8/1998,21
USGS,11160000,7/9/1998,21
USGS,11160000,7/10/1998,20
USGS,11160000,7/11/1998,20
USGS,11160000,7/12/1998,19
USGS,11160000,7/13/1998,19
USGS,11160000,7/14/1998,18
USGS,11160000,7/15/1998,17
USGS,11160000,7/16/1998,17
USGS,11160000,7/17/1998,17
USGS,11160000,7/18/1998,16
USGS,11160000,7/19/1998,15
USGS,11160000,7/20/1998,15
USGS,11160000,7/21/1998,15
USGS,11160000,7/22/1998,15
USGS,11160000,7/23/1998,15
USGS,11160000,7/24/1998,15
USGS,11160000,7/25/1998,15
USGS,11160000,7/26/1998,14
USGS,11160000,7/27/1998,14
USGS,11160000,7/28/1998,14
USGS,11160000,7/29/1998,14
USGS,11160000,7/30/1998,14
USGS,11160000,7/31/1998,14
USGS,11160000,8/1/1998,13
USGS,11160000,8/2/1998,12
USGS,11160000,8/3/1998,12
USGS,11160000,8/4/1998,12
USGS,11160000,8/5/1998,11
USGS,11160000,8/6/1998,11
USGS,11160000,8/7/1998,11
USGS,11160000,8/8/1998,11
USGS,11160000,8/9/1998,11
USGS,11160000,8/10/1998,11
USGS,11160000,8/11/1998,11
USGS,11160000,8/12/1998,11
USGS,11160000,8/13/1998,11
USGS,11160000,8/14/1998,11
USGS,11160000,8/15/1998,11
USGS,11160000,8/16/1998,11
USGS,11160000,8/17/1998,11
USGS,11160000,8/18/1998,11
USGS,11160000,8/19/1998,11
USGS,11160000,8/20/1998,11
USGS,11160000,8/21/1998,11
USGS,11160000,8/22/1998,11
USGS,11160000,8/23/1998,11
USGS,11160000,8/24/1998,11
USGS,11160000,8/25/1998,10
USGS,11160000,8/26/1998,10
USGS,11160000,8/27/1998,10
USGS,11160000,8/28/1998,9.8
